Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	6961.0	1426	12	12	1406	0.9943422913719944	0.9915848527349228	0.9859747545582047	0.9695189867491666	0.9762973
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	EU618039	1400	7000	Rhizobiaceae	Ensifer psoraleae	6937.0	1400	1	1	1393	0.995711222301644	0.9992857142857143	0.995	0.9935795860099927	0.991
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	AY034028	1416	7080	Rhizobiaceae	Ensifer kummerowiae	6887.0	1417	7	8	1394	0.9893541518807665	0.9950564971751412	0.9837685250529288	0.9734057948030735	0.9727401
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	L39882	1423	7115	Rhizobiaceae	Ensifer medicae	7061.0	1423	0	0	1417	0.9957835558678847	1.0	0.9957835558678847	0.9957835558678847	0.9924104
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	AY500255	1419	7095	Rhizobiaceae	Ensifer garamanticus	6913.0	1411	12	12	1394	0.9964260185847034	0.9914953933380581	0.9879518072289156	0.9712892328273035	0.9743481
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	AM181747	1426	7130	Rhizobiaceae	Ensifer kostiensis	6965.0	1426	6	6	1407	0.9908450704225352	0.9957924263674615	0.9866760168302945	0.978407782052387	0.9768583
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	D14509	1440	7200	Rhizobiaceae	Ensifer meliloti	7005.0	1415	1	2	1407	0.9957537154989384	0.9992927864214993	0.9943462897526502	0.9922396238845301	0.9749478
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	AY500254	1450	7250	Rhizobiaceae	Ensifer numidicus	7105.0	1437	2	2	1428	0.9951219512195122	0.9986082115518441	0.9937369519832986	0.990974653298147	0.9888657
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	LYBW01000060	1492	7460	Rhizobiaceae	Ensifer alkalisoli	7094.0	1437	6	6	1426	0.9965059399021663	0.9958246346555324	0.9923451635351427	0.9840928129028338	0.9873347
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	AF506513	1437	7185	Rhizobiaceae	Ensifer americanus	7056.0	1437	5	5	1422	0.9930167597765364	0.9965205288796103	0.9895615866388309	0.9826991623209472	0.98204595
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	GU593061	1351	6755	Rhizobiaceae	Ensifer sojae	6589.0	1351	12	12	1331	0.9940253920836445	0.9911176905995559	0.9851961509992598	0.9678486032193756	0.9754256
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	AY024335	1436	7180	Rhizobiaceae	Ensifer morelensis	6982.0	1437	12	13	1413	0.9922752808988764	0.9916434540389972	0.9832985386221295	0.9663334154574965	0.9724234
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	KJ556384	1315	6575	Rhizobiaceae	Ensifer glycinis	6429.0	1317	7	10	1298	0.9931140015302219	0.9946727549467276	0.9855732725892179	0.9729186308716826	0.97779465
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	X67231	1437	7185	Rhizobiaceae	Ensifer fredii	7056.0	1437	5	5	1422	0.9930167597765364	0.9965205288796103	0.9895615866388309	0.9826991623209472	0.98204595
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	JF834143	1388	6940	Rhizobiaceae	Ensifer sesbaniae	6760.0	1389	12	13	1367	0.9934593023255814	0.9913544668587896	0.9841612670986322	0.9665995028748879	0.9740634
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	X68390	1437	7185	Rhizobiaceae	Ensifer saheli	7001.0	1437	11	11	1415	0.9922861150070126	0.9923451635351427	0.9846903270702854	0.9697295624324772	0.9743911
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	DQ411930	1461	7305	Rhizobiaceae	Ensifer mexicanus	7002.0	1437	14	14	1415	0.994378074490513	0.9902574808629089	0.9846903270702854	0.9656887218614859	0.9745303
Z78204	1437	7185	Rhizobiaceae	Ensifer arboris	X68388	1437	7185	Rhizobiaceae	Ensifer terangae	6950.0	1437	17	17	1409	0.9922535211267606	0.988169798190675	0.9805149617258176	0.9575868264447462	0.96729296
AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	EU618039	1400	7000	Rhizobiaceae	Ensifer psoraleae	6840.0	1400	13	13	1381	0.9956741167988464	0.9907142857142858	0.9864285714285714	0.9682777272267719	0.9771429
AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	AY034028	1416	7080	Rhizobiaceae	Ensifer kummerowiae	6887.0	1406	10	11	1389	0.9956989247311828	0.9928825622775801	0.9879089615931721	0.9732577693661546	0.9727401
AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	L39882	1423	7115	Rhizobiaceae	Ensifer medicae	6900.0	1412	12	12	1393	0.995	0.9915014164305949	0.9865439093484419	0.9699167648088615	0.9697822
AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	AY500255	1419	7095	Rhizobiaceae	Ensifer garamanticus	6795.0	1400	18	18	1375	0.9949348769898697	0.9871428571428571	0.9821428571428571	0.957208341728793	0.9577167
AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	AM181747	1426	7130	Rhizobiaceae	Ensifer kostiensis	7027.0	1426	8	8	1414	0.997179125528914	0.9943899018232819	0.9915848527349228	0.9805211444756767	0.985554
AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	D14509	1440	7200	Rhizobiaceae	Ensifer meliloti	6853.0	1404	14	15	1384	0.9964002879769619	0.9900213827512473	0.9857549857549858	0.9655949754680362	0.96115005
AM181733	1426	7130	Rhizobiaceae	Ensifer adhaerens	AY500254	1450	7250	Rhizobiaceae	Ensifer numidicus	6961.0	1426	14	14	1406	0.9957507082152974	0.9901823281907434	0.9859747545582047	0.966803023219573	0.9762973
