AF137381	1358	6790	Cytophagaceae	Runella zeae	DQ372980	1427	7135	Cytophagaceae	Runella defluvii	6188.0	1358	39	40	1287	0.9764795144157815	0.9712601326455417	0.9477172312223858	0.8941240592348637	0.9113402
AF137381	1358	6790	Cytophagaceae	Runella zeae	DQ372985	1360	6800	Cytophagaceae	Runella limosa	6045.0	1336	52	52	1260	0.9813084112149533	0.9610778443113772	0.9431137724550899	0.8724481871990889	0.8902798
AF137381	1358	6790	Cytophagaceae	Runella zeae	M62786	1456	7208	Cytophagaceae	Runella slithyformis	6240.0	1358	36	37	1291	0.9772899318697956	0.9734708916728076	0.9506627393225331	0.9008791095014822	0.91899854
AF137381	1358	6790	Cytophagaceae	Runella zeae	KT273904	1443	7215	Cytophagaceae	Runella palustris	6234.0	1358	42	43	1292	0.9825095057034221	0.9690493736182756	0.9513991163475699	0.8936355985693246	0.9181149
DQ372980	1427	7135	Cytophagaceae	Runella defluvii	DQ372985	1360	6800	Cytophagaceae	Runella limosa	6532.0	1359	19	18	1328	0.9903057419835943	0.9867549668874173	0.9771891096394407	0.9509510856505734	0.9605882
DQ372980	1427	7135	Cytophagaceae	Runella defluvii	M62786	1456	7208	Cytophagaceae	Runella slithyformis	6477.0	1426	42	42	1347	0.9732658959537572	0.97054698457223	0.9446002805049089	0.8905495832553091	0.90777856
DQ372980	1427	7135	Cytophagaceae	Runella defluvii	KT273904	1443	7215	Cytophagaceae	Runella palustris	6503.0	1427	42	42	1353	0.9768953068592058	0.9705676243868255	0.9481429572529783	0.8939264777368108	0.91142255
DQ372985	1360	6800	Cytophagaceae	Runella limosa	M62786	1456	7208	Cytophagaceae	Runella slithyformis	6084.0	1360	52	53	1272	0.973221117061974	0.9617365710080942	0.9352941176470588	0.8657432094650892	0.8947059
DQ372985	1360	6800	Cytophagaceae	Runella limosa	KT273904	1443	7215	Cytophagaceae	Runella palustris	6249.0	1360	38	39	1295	0.9803179409538229	0.9720382634289919	0.9522058823529411	0.8997596356139022	0.9189706
M62786	1456	7208	Cytophagaceae	Runella slithyformis	KT273904	1443	7215	Cytophagaceae	Runella palustris	6662.0	1434	42	42	1372	0.985632183908046	0.9707112970711297	0.9567642956764296	0.9023142951094782	0.92425084
