AB071952	1338	6690	Micrococcaceae	Rothia aeria	AY043359	1467	7335	Micrococcaceae	Rothia amarae	6257.0	1338	52	27	1291	0.984744469870328	0.9798206278026906	0.9648729446935725	0.9100348420814919	0.9352765
AB071952	1338	6690	Micrococcaceae	Rothia aeria	KU878871	1391	6949	Micrococcaceae	Rothia aerolata	6229.0	1338	38	32	1285	0.9839203675344563	0.976083707025411	0.9603886397608371	0.9115316595404457	0.9310912
AB071952	1338	6690	Micrococcaceae	Rothia aeria	DQ822568	1436	7180	Micrococcaceae	Rothia terrae	6257.0	1335	38	32	1287	0.9877206446661551	0.9760299625468165	0.9640449438202248	0.9148948010180283	0.9352765
AB071952	1338	6690	Micrococcaceae	Rothia aeria	KC806052	1440	7200	Micrococcaceae	Rothia endophytica	6214.0	1338	36	32	1283	0.9823889739663093	0.976083707025411	0.9588938714499252	0.9114376973170324	0.92884904
AB071952	1338	6690	Micrococcaceae	Rothia aeria	AJ131121	1481	7405	Micrococcaceae	Rothia nasimurium	6231.0	1338	34	31	1285	0.9831675592960979	0.976831091180867	0.9603886397608371	0.9148891779645875	0.9313901
AB071952	1338	6690	Micrococcaceae	Rothia aeria	M59055	1475	7333	Micrococcaceae	Rothia dentocariosa	6488.0	1338	14	11	1314	0.9902034664657121	0.9917787742899851	0.9820627802690582	0.9639033353676334	0.96980566
AB071952	1338	6690	Micrococcaceae	Rothia aeria	X87758	1467	7335	Micrococcaceae	Rothia mucilaginosa	6340.0	1338	28	24	1298	0.9878234398782344	0.9820627802690582	0.9701046337817638	0.9331753212219895	0.9476831
AY043359	1467	7335	Micrococcaceae	Rothia amarae	KU878871	1391	6949	Micrococcaceae	Rothia aerolata	6698.0	1410	9	28	1364	0.9869753979739508	0.9935298346513299	0.9673758865248226	0.9421518500192424	0.9638797
AY043359	1467	7335	Micrococcaceae	Rothia amarae	DQ822568	1436	7180	Micrococcaceae	Rothia terrae	6743.0	1422	18	39	1373	0.9927693420101229	0.987152034261242	0.9655414908579466	0.9273221401781528	0.9391365
AY043359	1467	7335	Micrococcaceae	Rothia amarae	KC806052	1440	7200	Micrococcaceae	Rothia endophytica	6840.0	1451	20	40	1396	0.9893692416725727	0.9860237596086653	0.9620951068228808	0.9228526143623962	0.95
AY043359	1467	7335	Micrococcaceae	Rothia amarae	AJ131121	1481	7405	Micrococcaceae	Rothia nasimurium	6822.0	1447	21	43	1392	0.9914529914529915	0.9852631578947368	0.9619903248099516	0.9200506921206895	0.93006134
AY043359	1467	7335	Micrococcaceae	Rothia amarae	M59055	1475	7333	Micrococcaceae	Rothia dentocariosa	6770.0	1466	30	48	1394	0.9830747531734838	0.9792817679558011	0.9508867667121419	0.9013084459878458	0.9232238
AY043359	1467	7335	Micrococcaceae	Rothia amarae	X87758	1467	7335	Micrococcaceae	Rothia mucilaginosa	6765.0	1456	22	43	1390	0.9837225760792639	0.9846689895470383	0.9546703296703297	0.912685504617169	0.9222904
KU878871	1391	6949	Micrococcaceae	Rothia aerolata	DQ822568	1436	7180	Micrococcaceae	Rothia terrae	6578.0	1384	22	22	1344	0.986784140969163	0.9841040462427746	0.9710982658959537	0.9407082774895369	0.94661105
KU878871	1391	6949	Micrococcaceae	Rothia aerolata	KC806052	1440	7200	Micrococcaceae	Rothia endophytica	6562.0	1391	24	26	1344	0.9846153846153847	0.9827213822894169	0.9662113587347232	0.9320696146098213	0.9443085
KU878871	1391	6949	Micrococcaceae	Rothia aerolata	AJ131121	1481	7405	Micrococcaceae	Rothia nasimurium	6525.0	1391	24	27	1340	0.9824046920821115	0.9827089337175793	0.9633357296908699	0.9286147952638492	0.93898404
KU878871	1391	6949	Micrococcaceae	Rothia aerolata	M59055	1475	7333	Micrococcaceae	Rothia dentocariosa	6433.0	1391	30	33	1328	0.9779086892488954	0.978386167146974	0.9547088425593099	0.9123818495394391	0.9257447
KU878871	1391	6949	Micrococcaceae	Rothia aerolata	X87758	1467	7335	Micrococcaceae	Rothia mucilaginosa	6442.0	1391	26	28	1331	0.9765223771093177	0.9812814974802015	0.9568655643421998	0.9204006804505422	0.92703986
