JF824796	1476	7374	Planococcaceae	Kurthia senegalensis	KM613132	1454	7270	Planococcaceae	Kurthia populi	7064.0	1458	15	22	1429	0.995125348189415	0.9896623018607856	0.9801097393689986	0.9554905537908227	0.97166437
JF824796	1476	7374	Planococcaceae	Kurthia senegalensis	AB271740	1479	7389	Planococcaceae	Kurthia zopfii	6988.0	1476	30	30	1429	0.9882434301521439	0.9796747967479674	0.9681571815718157	0.9295851823060064	0.9476539
JF824796	1476	7374	Planococcaceae	Kurthia senegalensis	AB271738	1473	7365	Planococcaceae	Kurthia gibsonii	6990.0	1476	25	31	1428	0.9882352941176471	0.9829931972789115	0.967479674796748	0.9313844970561631	0.9490835
JF824796	1476	7374	Planococcaceae	Kurthia senegalensis	AJ605774	1536	7680	Planococcaceae	Kurthia sibirica	6922.0	1476	31	33	1421	0.9847539847539848	0.9789687924016283	0.9627371273712737	0.9218511445233895	0.93870354
JF824796	1476	7374	Planococcaceae	Kurthia senegalensis	KC904244	1360	6800	Planococcaceae	Kurthia huakuii	6638.0	1366	10	16	1342	0.9940740740740741	0.9926470588235294	0.9824304538799414	0.963867087745582	0.9761765
KM613132	1454	7270	Planococcaceae	Kurthia populi	AB271740	1479	7389	Planococcaceae	Kurthia zopfii	6862.0	1454	37	30	1407	0.988061797752809	0.9793672627235214	0.96767537826685	0.9241916422883933	0.94387895
KM613132	1454	7270	Planococcaceae	Kurthia populi	AB271738	1473	7365	Planococcaceae	Kurthia gibsonii	6908.0	1454	24	23	1412	0.986722571628232	0.984181568088033	0.9711141678129298	0.9402330000949273	0.95020634
KM613132	1454	7270	Planococcaceae	Kurthia populi	AJ605774	1536	7680	Planococcaceae	Kurthia sibirica	6879.0	1454	26	21	1410	0.9839497557571528	0.9855570839064649	0.9697386519944979	0.9389428975054834	0.94621736
KM613132	1454	7270	Planococcaceae	Kurthia populi	KC904244	1360	6800	Planococcaceae	Kurthia huakuii	6617.0	1352	17	11	1336	0.9962714392244594	0.9918639053254438	0.9881656804733728	0.9679548411357143	0.97308826
AB271740	1479	7389	Planococcaceae	Kurthia zopfii	AB271738	1473	7365	Planococcaceae	Kurthia gibsonii	7133.0	1479	13	19	1447	0.9910958904109589	0.991174473862865	0.9783637592968222	0.9573800861751744	0.96849966
AB271740	1479	7389	Planococcaceae	Kurthia zopfii	AJ605774	1536	7680	Planococcaceae	Kurthia sibirica	7015.0	1479	25	27	1434	0.987603305785124	0.983073798239675	0.9695740365111561	0.9360515299296533	0.9493842
AB271740	1479	7389	Planococcaceae	Kurthia zopfii	KC904244	1360	6800	Planococcaceae	Kurthia huakuii	6372.0	1364	31	35	1310	0.9857035364936042	0.9772058823529411	0.9604105571847508	0.9149717781351497	0.9370588
AB271738	1473	7365	Planococcaceae	Kurthia gibsonii	AJ605774	1536	7680	Planococcaceae	Kurthia sibirica	7076.0	1473	20	16	1440	0.9883321894303363	0.9891378139850645	0.9775967413441955	0.9540244153640274	0.96076035
AB271738	1473	7365	Planococcaceae	Kurthia gibsonii	KC904244	1360	6800	Planococcaceae	Kurthia huakuii	6364.0	1360	36	36	1308	0.9879154078549849	0.9735294117647059	0.961764705882353	0.9121607955503119	0.93588233
AJ605774	1536	7680	Planococcaceae	Kurthia sibirica	KC904244	1360	6800	Planococcaceae	Kurthia huakuii	6304.0	1362	36	38	1302	0.9833836858006042	0.9735294117647059	0.9559471365638766	0.9053462151720836	0.9270588
